Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
229,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,25 Aug 2023
230,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,9500,5250,25 Aug 2023
231,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,3500,2100,25 Aug 2023
232,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,3000,2000,24 Aug 2023
233,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,24 Aug 2023
234,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,9500,5250,24 Aug 2023
235,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,3000,2000,24 Aug 2023
236,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,3000,2000,23 Aug 2023
237,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,23 Aug 2023
238,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,10000,5500,23 Aug 2023
239,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,4000,2350,23 Aug 2023
240,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,22 Aug 2023
241,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,10500,5750,22 Aug 2023
242,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,3000,1850,22 Aug 2023
243,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2900,1950,21 Aug 2023
244,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1609,21 Aug 2023
245,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,9000,5000,21 Aug 2023
246,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,3000,1850,21 Aug 2023
247,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2900,1950,19 Aug 2023
248,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,700,2200,1450,19 Aug 2023
249,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,7000,4000,19 Aug 2023
250,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,3000,2000,19 Aug 2023
251,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2800,1900,18 Aug 2023
252,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,700,2100,1400,18 Aug 2023
253,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6900,3950,18 Aug 2023
254,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,2900,1950,18 Aug 2023
255,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,700,2000,1350,17 Aug 2023
256,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6800,3900,17 Aug 2023
257,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,2600,1800,17 Aug 2023
258,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,14 Aug 2023
259,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,700,2100,1400,14 Aug 2023
260,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6200,3600,14 Aug 2023
261,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,14 Aug 2023
262,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2400,1700,11 Aug 2023
263,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2400,1500,11 Aug 2023
264,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6000,3500,11 Aug 2023
265,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,11 Aug 2023
266,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,10 Aug 2023
267,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,10 Aug 2023
268,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6300,3650,10 Aug 2023
269,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,10 Aug 2023
270,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2400,1700,09 Aug 2023
271,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2400,1500,09 Aug 2023
272,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6500,3750,09 Aug 2023
273,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2200,1450,09 Aug 2023
274,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,08 Aug 2023
275,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,08 Aug 2023
276,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6800,3900,08 Aug 2023
277,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,08 Aug 2023
278,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,07 Aug 2023
279,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1900,1250,07 Aug 2023
280,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,7000,4000,07 Aug 2023
281,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,07 Aug 2023
282,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,05 Aug 2023
283,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2200,1400,05 Aug 2023
284,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,7300,4150,05 Aug 2023
285,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,05 Aug 2023
286,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,04 Aug 2023
287,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2400,1500,04 Aug 2023
288,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,7200,4150,04 Aug 2023
289,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,04 Aug 2023
290,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,03 Aug 2023
291,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2100,1350,03 Aug 2023
292,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,7300,4150,03 Aug 2023
293,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,03 Aug 2023
294,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,02 Aug 2023
295,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,02 Aug 2023
296,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6000,3500,02 Aug 2023
297,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,02 Aug 2023
298,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,01 Aug 2023
299,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,01 Aug 2023
300,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5800,3400,01 Aug 2023
301,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,01 Aug 2023
302,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,31 Jul 2023
303,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,31 Jul 2023
304,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5800,3400,31 Jul 2023
305,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,31 Jul 2023
306,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,28 Jul 2023
307,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1900,1250,28 Jul 2023
308,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6000,3500,28 Jul 2023
309,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2300,1500,28 Jul 2023
310,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,27 Jul 2023
311,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,27 Jul 2023
312,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5800,3400,27 Jul 2023
313,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2200,1450,27 Jul 2023
314,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2400,1700,26 Jul 2023
315,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,26 Jul 2023
316,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5600,3300,26 Jul 2023
317,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,26 Jul 2023
318,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,25 Jul 2023
319,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1900,1250,25 Jul 2023
320,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5900,3450,25 Jul 2023
321,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2400,1700,24 Jul 2023
322,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,24 Jul 2023
323,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5700,3350,24 Jul 2023
324,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,24 Jul 2023
325,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,21 Jul 2023
326,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,21 Jul 2023
327,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5600,3300,21 Jul 2023
328,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,21 Jul 2023
329,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,20 Jul 2023
330,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,20 Jul 2023
331,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5800,3400,20 Jul 2023
332,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1300,20 Jul 2023
333,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,19 Jul 2023
334,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1900,1250,19 Jul 2023
335,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6000,3500,19 Jul 2023
336,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2200,1450,19 Jul 2023
337,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,18 Jul 2023
338,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,18 Jul 2023
339,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6500,3750,18 Jul 2023
340,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,18 Jul 2023
341,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,17 Jul 2023
342,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,17 Jul 2023
343,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6400,3700,17 Jul 2023
344,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,17 Jul 2023
345,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,15 Jul 2023
346,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2200,1400,15 Jul 2023
347,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6300,3650,15 Jul 2023
348,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,15 Jul 2023
349,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2200,1400,14 Jul 2023
350,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6300,3650,14 Jul 2023
351,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,13 Jul 2023
352,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2200,1400,13 Jul 2023
353,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,6300,3650,13 Jul 2023
354,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,13 Jul 2023
355,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,12 Jul 2023
356,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2100,1350,12 Jul 2023
357,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5800,3400,12 Jul 2023
358,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,12 Jul 2023
359,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2200,1400,11 Jul 2023
360,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5800,3400,11 Jul 2023
361,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,700,2100,1400,10 Jul 2023
362,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2100,1350,10 Jul 2023
363,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5800,3400,10 Jul 2023
364,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,2400,1700,10 Jul 2023
365,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,07 Jul 2023
366,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,700,1800,1250,07 Jul 2023
367,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5700,3350,07 Jul 2023
368,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,07 Jul 2023
369,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,06 Jul 2023
370,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,700,1700,1200,06 Jul 2023
371,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5800,1200,06 Jul 2023
372,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,06 Jul 2023
373,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2700,1850,05 Jul 2023
374,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,700,1700,1200,05 Jul 2023
375,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5700,3350,05 Jul 2023
376,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,05 Jul 2023
377,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,04 Jul 2023
378,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,04 Jul 2023
379,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,04 Jul 2023
380,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,04 Jul 2023
381,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,03 Jul 2023
382,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,03 Jul 2023
383,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,03 Jul 2023
384,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,03 Jul 2023
385,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,01 Jul 2023
386,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,01 Jul 2023
387,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5100,3050,01 Jul 2023
388,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,01 Jul 2023
389,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,30 Jun 2023
390,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1900,1250,30 Jun 2023
391,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5400,3200,30 Jun 2023
392,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2200,1450,30 Jun 2023
393,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,28 Jun 2023
394,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5100,3050,28 Jun 2023
395,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,2600,1800,28 Jun 2023
396,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,27 Jun 2023
397,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,27 Jun 2023
398,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,27 Jun 2023
399,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,27 Jun 2023
400,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,26 Jun 2023
401,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,26 Jun 2023
402,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4500,2750,26 Jun 2023
403,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,23 Jun 2023
404,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,23 Jun 2023
405,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4600,2800,23 Jun 2023
406,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,23 Jun 2023
407,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,22 Jun 2023
408,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,22 Jun 2023
409,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4500,2750,22 Jun 2023
410,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1150,22 Jun 2023
411,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,21 Jun 2023
412,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,21 Jun 2023
413,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4500,2750,21 Jun 2023
414,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,21 Jun 2023
415,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2400,1700,20 Jun 2023
416,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,20 Jun 2023
417,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4600,2800,20 Jun 2023
418,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,2400,1700,20 Jun 2023
419,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2400,1700,19 Jun 2023
420,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,19 Jun 2023
421,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4600,2800,19 Jun 2023
422,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,19 Jun 2023
423,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,17 Jun 2023
424,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,17 Jun 2023
425,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4500,2750,17 Jun 2023
426,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,17 Jun 2023
427,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,16 Jun 2023
428,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4600,2800,16 Jun 2023
429,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,16 Jun 2023
430,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,15 Jun 2023
431,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,15 Jun 2023
432,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4500,2750,15 Jun 2023
433,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,15 Jun 2023
434,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2400,1700,14 Jun 2023
435,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,14 Jun 2023
436,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4600,2800,14 Jun 2023
437,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,14 Jun 2023
438,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,13 Jun 2023
439,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,13 Jun 2023
440,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4500,2750,13 Jun 2023
441,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,13 Jun 2023
442,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,12 Jun 2023
443,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,12 Jun 2023
444,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4400,2700,12 Jun 2023
445,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,12 Jun 2023
446,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,09 Jun 2023
447,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,09 Jun 2023
448,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4600,2800,09 Jun 2023
449,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,09 Jun 2023
450,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,23000,1650,08 Jun 2023
451,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,08 Jun 2023
452,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4500,2750,08 Jun 2023
453,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,08 Jun 2023
454,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,07 Jun 2023
455,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,800,07 Jun 2023
456,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4300,2650,07 Jun 2023
457,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,07 Jun 2023
458,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1400,1000,06 Jun 2023
